"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"34",0.0338983050847458,0.0285714285714286,0.0923076923076923,0.0454545454545455,0.0571428571428571,0.0447761194029851,0.0625,0.0571428571428571,0.0923076923076923,0.0645161290322581,0.0441176470588235,0.0441176470588235,0.0615384615384615,0.0447761194029851,0.283333333333333,0.0597014925373134,0.0882352941176471,0.0454545454545455,0.0303030303030303,0.0307692307692308,0.968253968253968,0.0597014925373134,0.952380952380952,0.078125,0.05,0.921875,1,0.958333333333333,1,1,0.936507936507937,0.954545454545455,0.968253968253968,1,0.955882352941177,0.951612903225806,0.942857142857143,0.951612903225806,0.95,1,1,0.924242424242424,1,0.794117647058823,0.940298507462687,0.859375,0.968253968253968,0.932203389830508,1,0.985507246376812,0,0,0,0,0,0.956521739130435,0,0,0,0,0,0,0,0,0,0,0,0.409090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35",0,0,0.0161290322580645,0,0,0.0149253731343284,0.015625,0.0147058823529412,0.015625,0,0,0.0144927536231884,0,0,0.215384615384615,0,0.0454545454545455,0,0,0,0.915254237288136,0,0.888888888888889,0.0149253731343284,0,0.984375,0.955223880597015,1,0.970149253731343,0.96875,1,1,1,0.955882352941177,1,1,1,1,1,0.972222222222222,0.966101694915254,0.984375,0.966666666666667,0.863636363636364,1,0.90625,1,1,0.955223880597015,0.941176470588235,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.412698412698413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36",0,0,0.0333333333333333,0,0,0,0.0153846153846154,0,0.0338983050847458,0,0,0.0153846153846154,0,0,0.241935483870968,0,0.0317460317460317,0,0,0,0.932203389830508,0,0.919354838709677,0.0158730158730159,0,1,0.953125,1,0.969230769230769,0.966101694915254,1,1,1,0.951612903225806,1,1,1,1,1,0.955223880597015,0.964912280701754,1,0.946428571428571,0.861538461538462,1,0.934426229508197,1,1,0.969230769230769,0.96875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.475409836065574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37",0,0,0.0142857142857143,0,0,0,0,0,0.0151515151515152,0,0,0,0,0,0.212121212121212,0,0.0149253731343284,0,0,0,0.895522388059702,0,0.880597014925373,0,0,1,0.942028985507246,1,0.957746478873239,0.955223880597015,0.985294117647059,1,0.985294117647059,0.942857142857143,1,1,1,1,1,0.96,0.953125,1,0.952380952380952,0.861111111111111,1,0.911764705882353,1,1,0.957746478873239,0.943661971830986,0,0,0,0,0,0.985714285714286,0,0,0,0,0,0,0,0,0,0,0,0.454545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38",0,0,0.0333333333333333,0,0,0,0.0163934426229508,0,0.0338983050847458,0,0,0.0161290322580645,0,0,0.196428571428571,0,0.0327868852459016,0,0,0,0.898305084745763,0,0.885245901639344,0.0163934426229508,0,0.983333333333333,0.947368421052632,1,0.968253968253968,0.967213114754098,0.983606557377049,1,0.984126984126984,0.951612903225806,1,1,1,1,1,0.955223880597015,0.962962962962963,0.983870967741935,0.949152542372881,0.868852459016393,1,0.932203389830508,1,1,0.968253968253968,0.951612903225806,0,0,0,0,0,0.983870967741935,0,0,0,0,0,0,0,0,0,0,0,0.413793103448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39",0,0,0.0172413793103448,0,0,0.0181818181818182,0,0.0163934426229508,0.0185185185185185,0,0,0,0,0,0.203703703703704,0,0.0178571428571429,0,0,0,0.903846153846154,0,0.898305084745763,0,0,0.982456140350877,0.946428571428571,1,0.96551724137931,0.963636363636364,0.981481481481482,1,0.981818181818182,0.95,1,1,1,1,1,0.951612903225806,0.962264150943396,0.983050847457627,0.945454545454545,0.898305084745763,1,0.915254237288136,1,1,0.963636363636364,0.948275862068966,0,0,0,0,0,0.983333333333333,0,0,0,0,0,0,0,0,0,0,0,0.508771929824561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40",0.0151515151515152,0.0285714285714286,0.072463768115942,0.0303030303030303,0.0416666666666667,0.0298507462686567,0.0571428571428571,0.0547945205479452,0.0746268656716418,0.0454545454545455,0.0285714285714286,0.0277777777777778,0.0422535211267606,0.0410958904109589,0.196969696969697,0.0416666666666667,0.0869565217391304,0.0294117647058824,0.0142857142857143,0.0298507462686567,0.968253968253968,0.0405405405405405,0.942028985507246,0.0588235294117647,0.0447761194029851,0.941176470588235,1,0.972222222222222,1,1,0.955223880597015,0.971428571428571,0.985507246376812,1,0.972222222222222,0.955223880597015,0.96,0.955223880597015,0.951612903225806,1,1,0.939393939393939,1,0.837837837837838,0.957746478873239,0.91304347826087,0.971428571428571,0.950819672131147,1,0.971014492753623,0,0,0,0,0,0.971830985915493,0,0,0,0,0,0,0,0,0,0,0,0.461538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41",0.0178571428571429,0.0163934426229508,0.0701754385964912,0.0338983050847458,0.05,0.0338983050847458,0.0350877192982456,0.0327868852459016,0.0689655172413793,0.0526315789473684,0.0338983050847458,0.0317460317460317,0.0526315789473684,0.0344827586206897,0.296296296296296,0.05,0.0363636363636364,0.0333333333333333,0.0169491525423729,0.0338983050847458,0.963636363636364,0.0491803278688525,0.966101694915254,0.0545454545454545,0.037037037037037,0.945454545454545,1,0.96875,1,1,0.927272727272727,0.946428571428571,0.964912280701754,1,0.966101694915254,0.964912280701754,0.953125,0.962962962962963,0.962264150943396,1,1,0.949152542372881,1,0.866666666666667,0.950819672131147,0.887096774193548,0.982456140350877,0.944444444444444,1,0.982758620689655,0,0,0,0,0,0.949152542372881,0,0,0,0,0,0,0,0,0,0,0,0.425925925925926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42",0,0,0.0163934426229508,0.0151515151515152,0.0144927536231884,0.0307692307692308,0.0317460317460317,0.0303030303030303,0.0317460317460317,0.0158730158730159,0.0144927536231884,0.0298507462686567,0,0.0147058823529412,0.234375,0.0149253731343284,0.0634920634920635,0.0161290322580645,0.015625,0,0.879310344827586,0.0149253731343284,0.861538461538462,0.0317460317460317,0.0163934426229508,1,0.923076923076923,0.985294117647059,0.941176470588235,0.935483870967742,0.96969696969697,0.984375,0.96875,0.924242424242424,0.984375,1,1,0.983870967741935,0.983050847457627,0.939393939393939,0.949152542372881,1,0.933333333333333,0.841269841269841,1,0.887096774193548,0.984375,0.983606557377049,0.936507936507937,0.925373134328358,0,0,0,0,0,0.969230769230769,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43",0.0192307692307692,0.0303030303030303,0.0862068965517241,0.0344827586206897,0.046875,0.0178571428571429,0.0666666666666667,0.0476190476190476,0.0847457627118644,0.0545454545454545,0.0327868852459016,0.0327868852459016,0.0526315789473684,0.046875,0.277777777777778,0.0476190476190476,0.0689655172413793,0.0333333333333333,0.0166666666666667,0.0357142857142857,0.946428571428571,0.0491803278688525,0.967213114754098,0.0714285714285714,0.0566037735849057,0.929824561403509,1,0.96969696969697,1,1,0.931034482758621,0.966101694915254,0.967213114754098,1,0.966666666666667,0.946428571428571,0.952380952380952,0.949152542372881,0.945454545454545,1,1,0.933333333333333,1,0.82258064516129,0.95,0.859649122807018,0.968253968253968,0.942307692307692,1,1,0,0,0,0,0,0.952380952380952,0,0,0,0,0,0,0,0,0,0,0,0.428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44",0,0,0.0161290322580645,0,0,0.015625,0,0.0147058823529412,0.0158730158730159,0,0,0,0,0,0.2,0,0.0149253731343284,0,0,0,0.859375,0,0.787878787878788,0,0,0.825396825396825,0.803030303030303,0.884057971014493,0.855072463768116,0.80327868852459,0.84375,0.838235294117647,0.875,0.794117647058823,0.863636363636364,0.861538461538462,0.861111111111111,0.868852459016393,0.898305084745763,0.837837837837838,0.866666666666667,0.841269841269841,0.82258064516129,1,0.867647058823529,1,0.859375,0.862068965517241,0.830985915492958,0.814285714285714,0.163934426229508,0.153846153846154,0.149253731343284,0.114285714285714,0.125,0.880597014925373,0.142857142857143,0.149253731343284,0.104477611940299,0.140625,0.15625,0.149253731343284,0.106060606060606,0.15625,0.136363636363636,0.111111111111111,0.142857142857143,0.721311475409836,0.129032258064516,0.152542372881356,0.166666666666667,0.138888888888889,0.140845070422535,0.126984126984127,0.149253731343284,0,0,0,0,0.0142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0.0149253731343284,0,0,0,0,0,0,0
"45",0,0,0.032258064516129,0,0,0.0158730158730159,0.015625,0.0147058823529412,0.0298507462686567,0,0,0.0147058823529412,0,0,0.216666666666667,0,0.0461538461538462,0,0,0,0.904761904761905,0,0.876923076923077,0.0158730158730159,0,1,0.936507936507937,1,0.955882352941177,0.953846153846154,1,1,1,0.940298507462687,1,1,1,1,1,0.957746478873239,0.950819672131147,1,0.95,0.867647058823529,1,0.9375,1,1,0.955882352941177,0.938461538461538,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.412698412698413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46",0,0,0.032258064516129,0,0,0.0161290322580645,0.0158730158730159,0.0149253731343284,0.0317460317460317,0,0,0.0144927536231884,0,0,0.233333333333333,0,0.0307692307692308,0,0,0,0.901639344262295,0,0.8125,0.0163934426229508,0,0.873015873015873,0.878787878787879,0.91304347826087,0.895522388059702,0.854838709677419,0.901639344262295,0.903225806451613,0.9375,0.859375,0.90625,0.934426229508197,0.911764705882353,0.932203389830508,0.915254237288136,0.91304347826087,0.887096774193548,0.887096774193548,0.859649122807018,1,0.9375,1,0.893939393939394,0.916666666666667,0.892307692307692,0.835820895522388,0.114754098360656,0.0952380952380952,0.106060606060606,0.0757575757575758,0.104477611940299,0.938461538461538,0.112903225806452,0.0967741935483871,0.0454545454545455,0.0833333333333333,0.0983606557377049,0.0923076923076923,0.0476190476190476,0.112903225806452,0.0491803278688525,0.0666666666666667,0.0952380952380952,0.559322033898305,0.0655737704918033,0.0833333333333333,0.109375,0.0985915492957746,0.106060606060606,0.0819672131147541,0.0806451612903226,0,0,0,0,0.0136986301369863,0,0,0,0,0,0,0,0,0,0,0,0,0.0144927536231884,0,0,0,0,0,0,0
"47",0,0,0.032258064516129,0,0,0.0161290322580645,0.0153846153846154,0.0147058823529412,0.0317460317460317,0,0,0.0151515151515152,0,0,0.225806451612903,0,0.046875,0,0,0,0.916666666666667,0,0.924242424242424,0.0161290322580645,0,0.983606557377049,0.96875,1,0.970149253731343,0.983333333333333,0.984375,1,0.984126984126984,0.968253968253968,1,1,1,1,1,0.971428571428571,0.982456140350877,0.984375,0.968253968253968,0.859375,1,0.893939393939394,1,1,0.984615384615385,0.969230769230769,0,0,0,0,0,0.985074626865672,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48",0,0,0.0327868852459016,0,0,0.0169491525423729,0.0161290322580645,0.0169491525423729,0.0350877192982456,0,0,0.0163934426229508,0,0,0.254545454545455,0,0.0508474576271186,0,0,0,0.894736842105263,0,0.868852459016393,0.0161290322580645,0,0.982758620689655,0.934426229508197,1,0.951612903225806,0.944444444444444,1,1,1,0.932203389830508,1,1,1,1,1,0.950819672131147,0.944444444444444,0.983606557377049,0.942307692307692,0.862068965517241,1,0.916666666666667,1,1,0.949152542372881,0.934426229508197,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.396825396825397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49",0.0327868852459016,0.0289855072463768,0.078125,0.0303030303030303,0.0428571428571429,0.0454545454545455,0.0461538461538462,0.0434782608695652,0.0793650793650794,0.046875,0.0441176470588235,0.0289855072463768,0.046875,0.0285714285714286,0.283333333333333,0.0441176470588235,0.0793650793650794,0.0303030303030303,0.0307692307692308,0.0158730158730159,0.953125,0.0441176470588235,0.968253968253968,0.0625,0.032258064516129,0.934426229508197,1,0.971014492753623,1,1,0.9375,0.96969696969697,0.955223880597015,1,0.955223880597015,0.969230769230769,0.957746478873239,0.968253968253968,0.963636363636364,1,1,0.936507936507937,1,0.830985915492958,0.955882352941177,0.892307692307692,0.984615384615385,0.949152542372881,1,1,0,0,0,0,0,0.956521739130435,0,0,0,0,0,0,0,0,0,0,0,0.396825396825397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50",0.0615384615384615,0.028169014084507,0.0634920634920635,0.0461538461538462,0.0416666666666667,0.0579710144927536,0.0615384615384615,0.0579710144927536,0.0793650793650794,0.0615384615384615,0.0563380281690141,0.0579710144927536,0.0615384615384615,0.0149253731343284,0.25,0.0571428571428571,0.0909090909090909,0.0447761194029851,0.0428571428571429,0.0307692307692308,0.983606557377049,0.0571428571428571,1,0.072463768115942,0.0333333333333333,0.923076923076923,0.970588235294118,0.943661971830986,0.985507246376812,0.968253968253968,0.923076923076923,0.984615384615385,0.925373134328358,0.985507246376812,0.941176470588235,0.96875,0.943661971830986,0.951612903225806,0.948275862068966,0.971014492753623,0.982758620689655,0.925373134328358,1,0.814285714285714,0.938461538461538,0.835820895522388,0.969230769230769,0.934426229508197,1,1,0,0,0,0,0,0.955882352941177,0,0,0,0,0,0,0,0,0,0,0,0.382352941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166666666666667,0,0.0169491525423729,0,0,0,0,0,0,0,0,0,0,0.163934426229508,0,0.114754098360656,0,0,0,0,1,1,1,1,1,0.0161290322580645,1,1,1,0.95,1,1,1,1,1,1,1,0.60655737704918,1,1,1,1,1,1,1,0,0,0,0,0.0625,0,0.0434782608695652,0,0.032258064516129,0,0,0,0,0,0,0,0,0.0327868852459016,0,0,0,0,0,0,0
"52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158730158730159,0,0.0161290322580645,0,0,0,0,0,0,0,0,0,0,0.153846153846154,0,0.0952380952380952,0,0,0,0,1,1,1,1,1,0.0153846153846154,1,1,1,0.953125,1,1,1,1,1,1,1,0.548387096774194,1,1,1,1,1,1,1,0,0,0,0,0.0579710144927536,0,0.0428571428571429,0,0.0147058823529412,0,0,0,0,0,0,0,0,0.0461538461538462,0,0,0,0,0,0,0
"53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151515151515152,0,0.0158730158730159,0,0,0,0,0,0,0,0,0,0,0.149253731343284,0,0.106060606060606,0,0,0,0,1,1,1,1,1,0.0149253731343284,1,1,1,0.96969696969697,1,1,1,1,1,1,1,0.645161290322581,1,1,1,1,1,1,1,0,0,0,0,0.0563380281690141,0,0.0405405405405405,0,0.0289855072463768,0,0,0,0,0,0,0,0,0.0447761194029851,0,0,0,0,0,0,0
"54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149253731343284,0,0.015625,0,0,0,0,0,0,0,0,0,0,0.114285714285714,0,0.0757575757575758,0,0,0,0,1,1,1,1,1,0.0136986301369863,1,1,1,0.955223880597015,1,1,1,1,1,1,1,0.53125,1,1,1,1,1,1,1,0,0,0,0,0.0540540540540541,0,0.0394736842105263,0,0.0144927536231884,0,0,0,0,0,0,0,0,0.0294117647058824,0,0,0,0,0,0,0
"55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163934426229508,0,0.0169491525423729,0,0,0,0,0,0,0,0,0,0,0.125,0,0.104477611940299,0,0,0,0,1,1,1,1,1,0.0153846153846154,1,1,1,0.983050847457627,1,1,1,1,1,1,1,0.590163934426229,1,1,1,1,1,1,1,0,0,0,0,0.0579710144927536,0,0.0434782608695652,0,0.03125,0,0,0,0,0,0,0,0,0.0454545454545455,0,0,0,0,0,0,0
"56",0,0,0.0298507462686567,0,0,0.0158730158730159,0.0153846153846154,0.0144927536231884,0.0333333333333333,0,0,0.0144927536231884,0,0,0.245901639344262,0,0.0476190476190476,0,0,0,0.901639344262295,0,0.90625,0.0158730158730159,0,0.96875,0.953846153846154,0.986111111111111,0.955223880597015,0.953125,1,1,1,0.956521739130435,1,1,0.985714285714286,0.983870967741935,0.983333333333333,0.971830985915493,0.949152542372881,0.969230769230769,0.952380952380952,0.880597014925373,1,0.938461538461538,0.985074626865672,1,0.956521739130435,0.955882352941177,0.0161290322580645,0.0153846153846154,0.0149253731343284,0.0136986301369863,0.0153846153846154,1,0.0158730158730159,0.0153846153846154,0.0144927536231884,0.0151515151515152,0.015625,0.0151515151515152,0.0158730158730159,0.0153846153846154,0,0.0163934426229508,0.0158730158730159,0.444444444444444,0.0151515151515152,0.0161290322580645,0.0149253731343284,0.0135135135135135,0.0147058823529412,0.0161290322580645,0.0147058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172413793103448,0,0.0172413793103448,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0.112903225806452,0,0,0,0,1,1,1,1,1,0.0158730158730159,1,1,1,0.963636363636364,1,1,1,1,1,1,1,0.596491228070175,1,1,1,1,1,1,1,0,0,0,0,0.0769230769230769,0,0.0597014925373134,0,0.032258064516129,0,0,0,0,0,0,0,0,0.0476190476190476,0,0,0,0,0,0,0
"58",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151515151515152,0,0.015625,0,0,0,0,0,0,0,0,0,0,0.149253731343284,0,0.0967741935483871,0,0,0,0,1,1,1,1,1,0.0153846153846154,1,1,1,0.952380952380952,1,1,1,1,1,1,1,0.582089552238806,1,1,1,1,1,1,1,0,0,0,0,0.0735294117647059,0,0.0547945205479452,0,0.0298507462686567,0,0,0,0,0,0,0,0,0.0454545454545455,0,0,0,0,0,0,0
"59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151515151515152,0,0.0151515151515152,0,0,0,0,0,0,0,0,0,0,0.104477611940299,0,0.0454545454545455,0,0,0,0,1,1,1,1,1,0.0144927536231884,1,1,1,1,1,1,1,1,1,1,1,0.569230769230769,1,1,1,1,1,1,1,0,0,0,0,0.0704225352112676,0,0.0526315789473684,0,0.0289855072463768,0,0,0,0,0,0,0,0,0.0441176470588235,0,0,0,0,0,0,0
"60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015625,0,0.0169491525423729,0,0,0,0,0,0,0,0,0,0,0.140625,0,0.0833333333333333,0,0,0,0,0.95,0.953125,0.96969696969697,0.955223880597015,0.983050847457627,0.0151515151515152,0.963636363636364,0.952380952380952,1,1,0.96875,0.952380952380952,0.952380952380952,0.983870967741935,0.951612903225806,0.967741935483871,0.967741935483871,0.576271186440678,0.951612903225806,0.96551724137931,0.954545454545455,0.957142857142857,0.955223880597015,0.951612903225806,0.967741935483871,0.032258064516129,0.0491803278688525,0.0476190476190476,0.0508474576271186,0.123076923076923,0.0344827586206897,0.1,0.0307692307692308,0.0597014925373134,0.0317460317460317,0.0307692307692308,0.0333333333333333,0.0441176470588235,0.0338983050847458,0.0508474576271186,0.0447761194029851,0.03125,0.0952380952380952,0.0317460317460317,0.05,0.0153846153846154,0.0461538461538462,0.0454545454545455,0.046875,0.0476190476190476
"61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158730158730159,0,0.0153846153846154,0,0,0,0,0,0,0,0,0,0,0.15625,0,0.0983606557377049,0,0,0,0,1,1,1,1,1,0.015625,1,1,1,0.96875,1,1,1,1,1,1,1,0.560606060606061,1,1,1,1,1,1,1,0,0,0,0,0.0441176470588235,0,0.0285714285714286,0,0.0149253731343284,0,0,0,0,0,0,0,0,0.0307692307692308,0,0,0,0,0,0,0
"62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015625,0,0.0153846153846154,0,0,0,0,0,0,0,0,0,0,0.149253731343284,0,0.0923076923076923,0,0,0,0,1,1,1,1,1,0.0151515151515152,1,1,1,0.952380952380952,1,1,1,1,1,1,1,0.569230769230769,1,1,1,1,1,1,1,0,0,0,0,0.0428571428571429,0,0.0416666666666667,0,0.0149253731343284,0,0,0,0,0,0,0,0,0.0298507462686567,0,0,0,0,0,0,0
"63",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161290322580645,0,0.015625,0,0,0,0,0,0,0,0,0,0,0.106060606060606,0,0.0476190476190476,0,0,0,0,1,1,1,1,1,0.0158730158730159,1,1,1,0.952380952380952,1,1,1,1,1,1,1,0.45,1,1,1,1,1,1,1,0,0,0,0,0.0447761194029851,0,0.0416666666666667,0,0.0149253731343284,0,0,0,0,0,0,0,0,0.0307692307692308,0,0,0,0,0,0,0
"64",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015625,0,0.0158730158730159,0,0,0,0,0,0,0,0,0,0,0.15625,0,0.112903225806452,0,0,0,0,1,1,1,1,1,0.0153846153846154,1,1,1,0.983870967741935,1,1,1,1,1,1,1,0.584615384615385,1,1,1,1,1,1,1,0,0,0,0,0.0579710144927536,0,0.0428571428571429,0,0.0149253731343284,0,0,0,0,0,0,0,0,0.0327868852459016,0,0,0,0,0,0,0
"65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136363636363636,0,0.0491803278688525,0,0,0,0,1,1,1,1,1,0,1,1,1,0.951612903225806,1,1,1,1,1,1,1,0.568965517241379,1,1,1,1,1,1,1,0,0,0,0,0.0625,0,0.0434782608695652,0,0.0307692307692308,0,0,0,0,0,0,0,0,0.046875,0,0,0,0,0,0,0
"66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169491525423729,0,0.0161290322580645,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0.0666666666666667,0,0,0,0,1,1,1,1,1,0.0163934426229508,1,1,1,0.967741935483871,1,1,1,1,1,1,1,0.523076923076923,1,1,1,1,1,1,1,0,0,0,0,0.0757575757575758,0,0.0571428571428571,0,0.0327868852459016,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0
"67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172413793103448,0,0.0163934426229508,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0.0952380952380952,0,0,0,0,1,1,1,1,1,0.0158730158730159,1,1,1,0.967741935483871,1,1,1,1,1,1,1,0.590163934426229,1,1,1,1,1,1,1,0,0,0,0,0.0606060606060606,0,0.0416666666666667,0,0.0158730158730159,0,0,0,0,0,0,0,0,0.0461538461538462,0,0,0,0,0,0,0
"68",0,0,0.0161290322580645,0,0,0,0,0,0.0166666666666667,0,0,0,0,0,0.0701754385964912,0,0,0,0,0,0.431034482758621,0,0.39344262295082,0,0,0.444444444444444,0.377049180327869,0.453125,0.428571428571429,0.344827586206897,0.409836065573771,0.396825396825397,0.476190476190476,0.409090909090909,0.412698412698413,0.475409836065574,0.454545454545455,0.413793103448276,0.508771929824561,0.461538461538462,0.425925925925926,0.4,0.428571428571429,0.721311475409836,0.412698412698413,0.559322033898305,0.4,0.396825396825397,0.396825396825397,0.382352941176471,0.60655737704918,0.548387096774194,0.645161290322581,0.53125,0.590163934426229,0.444444444444444,0.596491228070175,0.582089552238806,0.569230769230769,0.576271186440678,0.560606060606061,0.569230769230769,0.45,0.584615384615385,0.568965517241379,0.523076923076923,0.590163934426229,1,0.622950819672131,0.55,0.59375,0.558823529411765,0.578125,0.524590163934426,0.507692307692308,0,0,0,0,0.0597014925373134,0,0.0428571428571429,0,0.03125,0,0,0,0,0,0,0,0,0.0483870967741935,0,0,0,0,0,0,0
"69",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163934426229508,0,0.0163934426229508,0,0,0,0,0,0,0,0,0,0,0.129032258064516,0,0.0655737704918033,0,0,0,0,1,1,1,1,1,0.0151515151515152,1,1,1,0.951612903225806,1,1,1,1,1,1,1,0.622950819672131,1,1,1,1,1,1,1,0,0,0,0,0.0625,0,0.0563380281690141,0,0.0307692307692308,0,0,0,0,0,0,0,0,0.0338983050847458,0,0,0,0,0,0,0
"70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175438596491228,0,0.0172413793103448,0,0,0,0,0,0,0,0,0,0,0.152542372881356,0,0.0833333333333333,0,0,0,0,1,1,1,1,1,0.0161290322580645,1,1,1,0.96551724137931,1,1,1,1,1,1,1,0.55,1,1,1,1,1,1,1,0,0,0,0,0.0461538461538462,0,0.0303030303030303,0,0.0161290322580645,0,0,0,0,0,0,0,0,0.0338983050847458,0,0,0,0,0,0,0
"71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147058823529412,0,0.0161290322580645,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0.109375,0,0,0,0,1,1,1,1,1,0.0149253731343284,1,1,1,0.954545454545455,1,1,1,1,1,1,1,0.59375,1,1,1,1,1,1,1,0,0,0,0,0.0428571428571429,0,0.0273972602739726,0,0.0142857142857143,0,0,0,0,0,0,0,0,0.0303030303030303,0,0,0,0,0,0,0
